panel,element,field,expected,actual,verdict
"quest-log","QuestLogTitleText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogTitleText","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogTrack","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogTrack","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogTrack/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogTrack/Texture","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogTrackTitle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogTrackTitle","presence","PRESENT","ABSENT","DELTA"
"quest-log","QuestLogTrackTracking","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"quest-log","QuestLogTrackTracking","presence","PRESENT","ABSENT","DELTA"
