panel,element,field,expected,actual,verdict
"merchant","MerchantItem12MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem12MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem12Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem12Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem12NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem12NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem12SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem12SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem1ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem1ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem1MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem1MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem1Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem1Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem1NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem1NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem1SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem1SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem2SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem2SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem3SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem3SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem4SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem4SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem5SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem5SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6ItemButton","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6MoneyFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6MoneyFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6Name","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6Name","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6NameFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6NameFrame","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem6SlotTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem6SlotTexture","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem7","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7","presence","PRESENT","ABSENT","DELTA"
"merchant","MerchantItem7ItemButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"merchant","MerchantItem7ItemButton","presence","PRESENT","ABSENT","DELTA"
