panel,element,field,expected,actual,verdict
"trainer","ClassTrainerTrainButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerTrainButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButton","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButton/CheckedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButton/CheckedTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUnavailableButtonText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUnavailableButtonText","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButton","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButton/CheckedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButton/CheckedTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"trainer","ClassTrainerUsedButtonText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"trainer","ClassTrainerUsedButtonText","presence","PRESENT","ABSENT","DELTA"
