rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
player:orc-male:hair-color:4,player:orc-male:hair-color:4,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,4,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4165@row901/flags0x0|hair-substitute=id4173@row909/flags0x0|facial=id3833@row813/flags0x0,Ready,38753,84.0382,152.9933,hair style 0/4 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:hair-color:5,player:orc-male:hair-color:5,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,5,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4166@row902/flags0x0|hair-substitute=id4174@row910/flags0x0|facial=id3834@row814/flags0x0,Ready,38753,84.028,154.4874,hair style 0/5 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:hair-color:6,player:orc-male:hair-color:6,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,6,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4167@row903/flags0x0|hair-substitute=id4175@row911/flags0x0|facial=id3835@row815/flags0x0,Ready,38753,84.6052,154.8064,hair style 0/6 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:hair-color:7,player:orc-male:hair-color:7,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,7,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4168@row904/flags0x0|hair-substitute=id4176@row912/flags0x0|facial=id3836@row816/flags0x0,Ready,38753,85.3984,154.4466,hair style 0/7 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:1,player:orc-male:facial-hair:1,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,1,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id791@row817/flags0x0,Ready,38753,83.7704,160.5314,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:2,player:orc-male:facial-hair:2,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,2,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id799@row825/flags0x0,Ready,38753,83.6187,155.2959,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:3,player:orc-male:facial-hair:3,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,3,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id807@row833/flags0x0,Ready,38753,83.5742,155.853,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:4,player:orc-male:facial-hair:4,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,4,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id815@row841/flags0x0,Ready,38753,83.5742,154.9278,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:5,player:orc-male:facial-hair:5,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,5,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id823@row849/flags0x0,Ready,38753,83.7675,156.3801,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:6,player:orc-male:facial-hair:6,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,6,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id831@row857/flags0x0,Ready,38753,83.7675,155.1828,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:7,player:orc-male:facial-hair:7,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,7,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id839@row865/flags0x0,Ready,38753,83.8089,160.7371,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:8,player:orc-male:facial-hair:8,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,8,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id847@row873/flags0x0,Ready,38753,83.7675,154.8244,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:9,player:orc-male:facial-hair:9,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,9,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id855@row881/flags0x0,Ready,38753,83.6629,155.2878,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-male:facial-hair:10,player:orc-male:facial-hair:10,players,0,0,-1,-1,facial-hair,NONE,Character\Orc\Male\OrcMaleSkin00_00.blp,Character\Orc\Male\OrcMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Male\OrcMale.m2,patch.MPQ,2,0,0,0,0,0,10,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id701@row714/flags0x0|face=id710@row728/flags0x0|hair=id4161@row897/flags0x0|hair-substitute=id4169@row905/flags0x0|facial=id863@row889/flags0x0,Ready,38753,83.8089,156.5445,hair style 0/0 -> geoset variant 2 (fallback - may not cover the scalp)
player:orc-female:base,player:orc-female:base,players,0,0,-1,-1,base,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.815,178.0904,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:1,player:orc-female:skin:1,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_01.blp,Character\Orc\Female\OrcFemaleSkin00_01.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,1,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id937@row963/flags0x0|face=id946@row973/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,108.4626,150.4319,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:2,player:orc-female:skin:2,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_02.blp,Character\Orc\Female\OrcFemaleSkin00_02.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,2,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id938@row964/flags0x0|face=id947@row974/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,118.2784,154.1331,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:3,player:orc-female:skin:3,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_03.blp,Character\Orc\Female\OrcFemaleSkin00_03.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,3,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id939@row965/flags0x0|face=id948@row975/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,93.1106,158.9775,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:4,player:orc-female:skin:4,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_04.blp,Character\Orc\Female\OrcFemaleSkin00_04.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,4,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id940@row966/flags0x0|face=id949@row976/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,101.0394,151.3017,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:5,player:orc-female:skin:5,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_05.blp,Character\Orc\Female\OrcFemaleSkin00_05.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,5,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id941@row967/flags0x0|face=id950@row977/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,117.9628,230.6298,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:6,player:orc-female:skin:6,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_06.blp,Character\Orc\Female\OrcFemaleSkin00_06.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,6,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id942@row968/flags0x0|face=id951@row978/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,97.6963,151.9981,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:7,player:orc-female:skin:7,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_07.blp,Character\Orc\Female\OrcFemaleSkin00_07.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,7,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id943@row969/flags0x0|face=id952@row979/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,96.5925,152.8671,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:skin:8,player:orc-female:skin:8,players,0,0,-1,-1,skin,NONE,Character\Orc\Female\OrcFemaleSkin00_08.blp,Character\Orc\Female\OrcFemaleSkin00_08.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,8,0,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id944@row970/flags0x0|face=id953@row980/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,112.7038,153.415,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:1,player:orc-female:face:1,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,1,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id954@row981/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.6144,159.1319,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:2,player:orc-female:face:2,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,2,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id963@row990/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.7079,151.321,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:3,player:orc-female:face:3,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,3,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id972@row999/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.5645,152.978,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:4,player:orc-female:face:4,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,4,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id981@row1008/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.783,152.0899,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:5,player:orc-female:face:5,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,5,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id990@row1017/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.7068,152.288,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:6,player:orc-female:face:6,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,6,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id999@row1026/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.6992,152.2074,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:7,player:orc-female:face:7,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,7,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id1008@row1035/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.7299,159.4298,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:face:8,player:orc-female:face:8,players,0,0,-1,-1,face,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,8,0,0,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id1017@row1044/flags0x0|hair=id1026@row1053/flags0x0|facial=NONE,Ready,16655,92.9571,152.0224,hair style 0/0 -> geoset variant 2 (DBC match)
player:orc-female:hair-style:1,player:orc-female:hair-style:1,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,1,0,0,,0:0;0:3;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1034@row1061/flags0x0|facial=NONE,Ready,16588,93.1025,152.8487,hair style 1/0 -> geoset variant 3 (DBC match)
player:orc-female:hair-style:2,player:orc-female:hair-style:2,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,2,0,0,,0:0;0:4;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1042@row1069/flags0x0|facial=NONE,Ready,16749,91.2587,151.574,hair style 2/0 -> geoset variant 4 (DBC match)
player:orc-female:hair-style:3,player:orc-female:hair-style:3,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,3,0,0,,0:0;0:5;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1050@row1077/flags0x0|facial=NONE,Ready,16645,92.5144,152.1427,hair style 3/0 -> geoset variant 5 (DBC match)
player:orc-female:hair-style:4,player:orc-female:hair-style:4,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,4,0,0,,0:0;0:6;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1058@row1085/flags0x0|facial=NONE,Ready,17162,90.675,151.4305,hair style 4/0 -> geoset variant 6 (DBC match)
player:orc-female:hair-style:5,player:orc-female:hair-style:5,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,5,0,0,,0:0;0:7;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1066@row1093/flags0x0|facial=NONE,Ready,16904,92.536,152.4289,hair style 5/0 -> geoset variant 7 (DBC match)
player:orc-female:hair-style:6,player:orc-female:hair-style:6,players,0,0,-1,-1,hair-style,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,6,0,0,,0:0;0:8;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1074@row1101/flags0x0|facial=NONE,Ready,16780,84.9899,158.1217,hair style 6/0 -> geoset variant 8 (DBC match)
player:orc-female:hair-color:1,player:orc-female:hair-color:1,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,1,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1027@row1054/flags0x0|facial=NONE,Ready,16655,92.8051,153.5095,hair style 0/1 -> geoset variant 2 (DBC match)
player:orc-female:hair-color:2,player:orc-female:hair-color:2,players,0,0,-1,-1,hair-color,NONE,Character\Orc\Female\OrcFemaleSkin00_00.blp,Character\Orc\Female\OrcFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Orc\Female\OrcFemale.m2,patch.MPQ,2,1,0,0,0,2,0,,0:0;0:2;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id936@row962/flags0x0|face=id945@row972/flags0x0|hair=id1028@row1055/flags0x0|facial=NONE,Ready,16655,92.8187,153.9501,hair style 0/2 -> geoset variant 2 (DBC match)
