panel,element,field,expected,actual,verdict
"character-frame","CharacterRangedDamageFrame","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterRangedDamageFrameLabel","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterRangedDamageFrameLabel","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterRangedDamageFrameStat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterRangedDamageFrameStat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterRangedDamageFrameStatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterRangedDamageFrameStatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterRangedSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterRangedSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterRangedSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterRangedSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterResistanceFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterResistanceFrame","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterSecondaryHandSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterSecondaryHandSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterSecondaryHandSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterSecondaryHandSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterShirtSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterShirtSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterShirtSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterShirtSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterShoulderSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterShoulderSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterShoulderSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterShoulderSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame1","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame1","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame1Label","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame1Label","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame1Stat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame1Stat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame1StatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame1StatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame2","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame2Label","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame2Label","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame2Stat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame2Stat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame2StatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame2StatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame3","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame3Label","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame3Label","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame3Stat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame3Stat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame3StatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame3StatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame4","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame4Label","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame4Label","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame4Stat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame4Stat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame4StatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame4StatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame5","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame5Label","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame5Label","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame5Stat","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame5Stat","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterStatFrame5StatText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterStatFrame5StatText","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTabardSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTabardSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTabardSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTabardSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTrinket0Slot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTrinket0Slot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTrinket0SlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTrinket0SlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTrinket1Slot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTrinket1Slot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterTrinket1SlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterTrinket1SlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterWaistSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterWaistSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterWaistSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterWaistSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterWristSlot","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterWristSlot","presence","PRESENT","ABSENT","DELTA"
"character-frame","CharacterWristSlotCooldown","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","CharacterWristSlotCooldown","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame1","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame1","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame1/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame1/Texture","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame2","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame2/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame2/Texture","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame3","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame3/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame3/Texture","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame4","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame4/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame4/Texture","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame5","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResFrame5/Texture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResFrame5/Texture","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResText1","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResText1","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResText2","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResText2","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResText3","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResText3","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResText4","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResText4","presence","PRESENT","ABSENT","DELTA"
"character-frame","MagicResText5","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MagicResText5","presence","PRESENT","ABSENT","DELTA"
"character-frame","MeleeAttackBackgroundBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MeleeAttackBackgroundBottom","presence","PRESENT","ABSENT","DELTA"
"character-frame","MeleeAttackBackgroundMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MeleeAttackBackgroundMiddle","presence","PRESENT","ABSENT","DELTA"
"character-frame","MeleeAttackBackgroundTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","MeleeAttackBackgroundTop","presence","PRESENT","ABSENT","DELTA"
"character-frame","PaperDollFrame","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"character-frame","PaperDollFrame","presence","PRESENT","PRESENT","PASS"
"character-frame","PaperDollFrame","geometry","0|0||","0|0|384|512","DELTA"
"character-frame","PaperDollFrame","anchor","||||","TOPLEFT|CharacterFrame|TOPLEFT|0|0","DELTA"
"character-frame","PaperDollFrame","texture-path","||","||","PASS"
"character-frame","PaperDollFrame","font","|","|","PASS"
"character-frame","PaperDollFrame","color","","","PASS"
"character-frame","PaperDollFrame","layer","|","IMGUI_WINDOW|IMGUI_HOST","DELTA"
"character-frame","PaperDollFrame/Texture","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"character-frame","PaperDollFrame/Texture","presence","PRESENT","PRESENT","PASS"
"character-frame","PaperDollFrame/Texture","geometry","||256|256","0|0|256|256","DELTA"
"character-frame","PaperDollFrame/Texture","anchor","TOPLEFT||||","TOPLEFT|PaperDollFrame|TOPLEFT|0|-0","DELTA"
"character-frame","PaperDollFrame/Texture","texture-path","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-L1.blp||","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-L1.blp||","PASS"
"character-frame","PaperDollFrame/Texture","font","|","|","PASS"
"character-frame","PaperDollFrame/Texture","color","","#FFFFFFFF","DELTA"
"character-frame","PaperDollFrame/Texture","layer","|BACKGROUND","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"character-frame","PaperDollFrame/Texture#2","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"character-frame","PaperDollFrame/Texture#2","presence","PRESENT","PRESENT","PASS"
"character-frame","PaperDollFrame/Texture#2","geometry","||128|256","256|0|128|256","DELTA"
"character-frame","PaperDollFrame/Texture#2","anchor","TOPLEFT|||256|0","TOPLEFT|PaperDollFrame|TOPLEFT|256|-0","DELTA"
"character-frame","PaperDollFrame/Texture#2","texture-path","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-R1.blp||","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-R1.blp||","PASS"
"character-frame","PaperDollFrame/Texture#2","font","|","|","PASS"
"character-frame","PaperDollFrame/Texture#2","color","","#FFFFFFFF","DELTA"
"character-frame","PaperDollFrame/Texture#2","layer","|BACKGROUND","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"character-frame","PaperDollFrame/Texture#3","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"character-frame","PaperDollFrame/Texture#3","presence","PRESENT","PRESENT","PASS"
"character-frame","PaperDollFrame/Texture#3","geometry","||256|256","0|256|256|256","DELTA"
"character-frame","PaperDollFrame/Texture#3","anchor","TOPLEFT|||0|-256","TOPLEFT|PaperDollFrame|TOPLEFT|0|-256","DELTA"
"character-frame","PaperDollFrame/Texture#3","texture-path","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-BottomLeft.blp||","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-BottomLeft.blp||","PASS"
"character-frame","PaperDollFrame/Texture#3","font","|","|","PASS"
"character-frame","PaperDollFrame/Texture#3","color","","#FFFFFFFF","DELTA"
"character-frame","PaperDollFrame/Texture#3","layer","|BACKGROUND","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"character-frame","PaperDollFrame/Texture#4","coverage","DRAWN-INSTRUMENTED","DRAWN-INSTRUMENTED","PASS"
"character-frame","PaperDollFrame/Texture#4","presence","PRESENT","PRESENT","PASS"
"character-frame","PaperDollFrame/Texture#4","geometry","||128|256","256|256|128|256","DELTA"
"character-frame","PaperDollFrame/Texture#4","anchor","TOPLEFT|||256|-256","TOPLEFT|PaperDollFrame|TOPLEFT|256|-256","DELTA"
"character-frame","PaperDollFrame/Texture#4","texture-path","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-BottomRight.blp||","Interface\PaperDollInfoFrame\UI-Character-CharacterTab-BottomRight.blp||","PASS"
"character-frame","PaperDollFrame/Texture#4","font","|","|","PASS"
"character-frame","PaperDollFrame/Texture#4","color","","#FFFFFFFF","DELTA"
"character-frame","PaperDollFrame/Texture#4","layer","|BACKGROUND","IMGUI_WINDOW|IMGUI_IMAGE","DELTA"
"character-frame","PlayerStatBackgroundBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","PlayerStatBackgroundBottom","presence","PRESENT","ABSENT","DELTA"
"character-frame","PlayerStatBackgroundMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","PlayerStatBackgroundMiddle","presence","PRESENT","ABSENT","DELTA"
"character-frame","PlayerStatBackgroundTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","PlayerStatBackgroundTop","presence","PRESENT","ABSENT","DELTA"
"character-frame","RangedAttackBackgroundBottom","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","RangedAttackBackgroundBottom","presence","PRESENT","ABSENT","DELTA"
"character-frame","RangedAttackBackgroundMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","RangedAttackBackgroundMiddle","presence","PRESENT","ABSENT","DELTA"
"character-frame","RangedAttackBackgroundTop","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"character-frame","RangedAttackBackgroundTop","presence","PRESENT","ABSENT","DELTA"
