frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
64,1.055402,0.016841,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.1201509,,,,1,0->0:Exact,NONE
65,1.072243,0.014553,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.1347039,,,,1,0->0:Exact,NONE
66,1.086796,0.018634,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.1533384,,,,1,0->0:Exact,NONE
67,1.105430,0.016857,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.170195,,,,1,0->0:Exact,NONE
68,1.122287,0.016762,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.1869574,,,,1,0->0:Exact,NONE
69,1.139049,0.013597,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.2005539,,,,1,0->0:Exact,NONE
70,1.152646,0.016840,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.2173939,,,,1,0->0:Exact,NONE
71,1.169486,0.016565,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.2339588,,,,1,0->0:Exact,NONE
72,1.186051,0.019303,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.2532623,,,,1,0->0:Exact,NONE
73,1.205354,0.016848,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.27011,,,,1,0->0:Exact,NONE
74,1.222202,0.016995,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.287105,,,,1,0->0:Exact,NONE
75,1.239197,0.016176,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3032811,,,,1,0->0:Exact,NONE
76,1.255373,0.016601,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3198819,,,,1,0->0:Exact,NONE
77,1.271974,0.016639,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3365204,,,,1,0->0:Exact,NONE
78,1.288612,0.017086,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3536066,,,,1,0->0:Exact,NONE
79,1.305699,0.014059,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3676656,,,,1,0->0:Exact,NONE
80,1.319758,0.018845,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.3865108,,,,1,0->0:Exact,NONE
81,1.338603,0.016852,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.403363,,,,1,0->0:Exact,NONE
82,1.355455,0.016438,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.4198008,,,,1,0->0:Exact,NONE
83,1.371893,0.015041,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.4348413,,,,1,0->0:Exact,NONE
84,1.386933,0.018372,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.4532136,,,,1,0->0:Exact,NONE
85,1.405306,0.016675,-8949.95,-132.493,83.529526,0,0,0,0,3.1744294,-3.108756,none,true,0,0,0,Stand,1.4698886,,,,1,0->0:Exact,NONE
