frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
61,1.017829,0.016670,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3027868,,,,1,0->0:Exact,NONE
62,1.034499,0.016526,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3193132,,,,1,0->0:Exact,NONE
63,1.051025,0.016773,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3360859,,,,1,0->0:Exact,NONE
64,1.067798,0.016538,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3526237,,,,1,0->0:Exact,NONE
65,1.084335,0.017215,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3698384,,,,1,0->0:Exact,NONE
66,1.101550,0.016578,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.3864166,,,,1,0->0:Exact,NONE
67,1.118128,0.016518,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4029348,,,,1,0->0:Exact,NONE
68,1.134647,0.017047,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4199818,,,,1,0->0:Exact,NONE
69,1.151694,0.016441,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4364226,,,,1,0->0:Exact,NONE
70,1.168134,0.016543,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4529653,,,,1,0->0:Exact,NONE
71,1.184677,0.015077,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4680421,,,,1,0->0:Exact,NONE
72,1.199754,0.018461,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.4865029,,,,1,0->0:Exact,NONE
73,1.218215,0.016336,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5028385,,,,1,0->0:Exact,NONE
74,1.234550,0.016511,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5193499,,,,1,0->0:Exact,NONE
75,1.251062,0.015154,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5345035,,,,1,0->0:Exact,NONE
76,1.266215,0.018702,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5532056,,,,1,0->0:Exact,NONE
77,1.284917,0.016816,-9030.262,-109.31816,87.72944,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5700213,,,,1,0->0:Exact,NONE
