frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,clipB,clipBTime,blendWeight,playbackRate,lastAnimChoice,wireSentThisTick
89,1.475102,0.016829,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5357878,,,,1,0->0:Exact,NONE
90,1.491931,0.016544,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5523316,,,,1,0->0:Exact,NONE
91,1.508474,0.016580,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5689116,,,,1,0->0:Exact,NONE
92,1.525054,0.016702,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.5856137,,,,1,0->0:Exact,NONE
93,1.541757,0.016964,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6025782,,,,1,0->0:Exact,NONE
94,1.558721,0.016428,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6190062,,,,1,0->0:Exact,NONE
95,1.575149,0.016608,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6356138,,,,1,0->0:Exact,NONE
96,1.591757,0.016689,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6523027,,,,1,0->0:Exact,NONE
97,1.608446,0.017569,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6698717,,,,1,0->0:Exact,NONE
98,1.626015,0.015756,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.6856279,,,,1,0->0:Exact,NONE
99,1.641771,0.016901,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7025288,,,,1,0->0:Exact,NONE
100,1.658672,0.016692,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.719221,,,,1,0->0:Exact,NONE
101,1.675364,0.017503,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7367244,,,,1,0->0:Exact,NONE
102,1.692867,0.016214,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7529389,,,,1,0->0:Exact,NONE
103,1.709082,0.015620,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7685586,,,,1,0->0:Exact,NONE
104,1.724702,0.017422,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.7859801,,,,1,0->0:Exact,NONE
105,1.742123,0.017136,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8031158,,,,1,0->0:Exact,NONE
106,1.759259,0.016276,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8193914,,,,1,0->0:Exact,NONE
107,1.775534,0.015234,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8346254,,,,1,0->0:Exact,NONE
108,1.790768,0.018086,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8527114,,,,1,0->0:Exact,NONE
109,1.808854,0.016773,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8694845,,,,1,0->0:Exact,NONE
110,1.825628,0.016570,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.8860543,,,,1,0->0:Exact,NONE
111,1.842197,0.017001,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9030548,,,,1,0->0:Exact,NONE
112,1.859198,0.016521,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9195759,,,,1,0->0:Exact,NONE
113,1.875719,0.016379,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9359553,,,,1,0->0:Exact,NONE
114,1.892098,0.015449,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9514042,,,,1,0->0:Exact,NONE
115,1.907547,0.018400,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9698038,,,,1,0->0:Exact,NONE
116,1.925947,0.015120,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,1.9849237,,,,1,0->0:Exact,NONE
117,1.941067,0.018094,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0030174,,,,1,0->0:Exact,NONE
118,1.959161,0.016616,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0196338,,,,1,0->0:Exact,NONE
119,1.975777,0.016648,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.036282,,,,1,0->0:Exact,NONE
120,1.992425,0.016489,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.052771,,,,1,0->0:Exact,NONE
121,2.008914,0.017043,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0698142,,,,1,0->0:Exact,NONE
122,2.025957,0.017077,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.0868907,,,,1,0->0:Exact,NONE
123,2.043034,0.015753,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1026437,,,,1,0->0:Exact,NONE
124,2.058787,0.015682,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1183252,,,,1,0->0:Exact,NONE
125,2.074469,0.020842,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.139167,,,,1,0->0:Exact,NONE
126,2.095311,0.012444,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1516116,,,,1,0->0:Exact,NONE
127,2.107755,0.017545,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1691566,,,,1,0->0:Exact,NONE
128,2.125300,0.015721,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.1848772,,,,1,0->0:Exact,NONE
129,2.141021,0.017074,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2019508,,,,1,0->0:Exact,NONE
130,2.158095,0.016407,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.218358,,,,1,0->0:Exact,NONE
131,2.174502,0.020654,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2390122,,,,1,0->0:Exact,NONE
132,2.195156,0.020109,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.2591214,,,,1,0->0:Exact,NONE
133,2.215265,0.050000,-8949.95,-132.493,83.529526,0,0,0,0,2.7459998,2.7459998,none,true,0,0,0,Stand,2.3091214,,,,1,0->0:Exact,NONE
