frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
102,1.700000,0.016667,-8952.376,-127.72926,83.23048,0,0,0,7,4.044831,4.044831,fwd|turnL,true,0,0,5,Run,1.7304014,1.008,5->5:Exact,NONE
103,1.716667,0.016667,-8952.444,-127.823654,83.22608,0,0,0,6.9999995,4.084101,4.084101,fwd|turnL,true,0,0,5,Run,1.7472014,1.0079999,5->5:Exact,NONE
104,1.733333,0.016667,-8952.509,-127.92066,83.22165,0,0,0,7,4.1233716,4.1233716,fwd|turnL,true,0,0,5,Run,1.7640015,1.008,5->5:Exact,NONE
105,1.750000,0.016667,-8952.569,-128.02014,83.21719,0,0,0,7.0000005,4.162642,4.162642,fwd|turnL,true,0,0,5,Run,1.7808015,1.008,5->5:Exact,NONE
106,1.766667,0.016667,-8952.626,-128.12193,83.21274,0,0,0,7,4.2019124,4.2019124,fwd|turnL,true,0,0,5,Run,1.7976016,1.008,5->5:Exact,NONE
107,1.783333,0.016667,-8952.679,-128.22589,83.20826,0,0,0,7,4.241183,4.241183,fwd|turnL,true,0,0,5,Run,1.8144016,1.008,5->5:Exact,NONE
108,1.800000,0.016667,-8952.728,-128.33185,83.2038,0,0,0,7.0000005,4.280453,4.280453,fwd|turnL,true,0,0,5,Run,1.8312017,1.008,5->5:Exact,NONE
109,1.816667,0.016667,-8952.772,-128.43964,83.199356,0,0,0,7,4.3197236,4.3197236,fwd|turnL,true,0,0,5,Run,1.8480017,1.008,5->5:Exact,NONE
110,1.833333,0.016667,-8952.8125,-128.54909,83.19498,0,0,0,6.9999995,4.358994,4.358994,fwd|turnL,true,0,0,5,Run,1.8648018,1.0079999,5->5:Exact,NONE
111,1.850000,0.016667,-8952.849,-128.66005,83.19064,0,0,0,7,4.3982644,4.3982644,fwd|turnL,true,0,0,5,Run,1.8816018,1.008,5->5:Exact,NONE
112,1.866667,0.016667,-8952.88,-128.77234,83.1864,0,0,0,7,4.437535,4.437535,fwd|turnL,true,0,0,5,Run,1.8984019,1.008,5->5:Exact,NONE
113,1.883333,0.016667,-8952.907,-128.88579,83.182236,0,0,0,7.0000005,4.476805,4.476805,fwd|turnL,true,0,0,5,Run,1.9152019,1.008,5->5:Exact,NONE
114,1.900000,0.016667,-8952.93,-129.00021,83.17821,0,0,0,6.9999995,4.5160756,4.5160756,fwd|turnL,true,0,0,5,Run,1.932002,1.0079999,5->5:Exact,NONE
115,1.916667,0.016667,-8952.948,-129.11545,83.17428,0,0,0,6.9999995,4.555346,4.555346,fwd|turnL,true,0,0,5,Run,1.948802,1.0079999,5->5:Exact,NONE
116,1.933333,0.016667,-8952.962,-129.23131,83.1749,0,0,0,7.0000005,4.5946164,4.5946164,fwd|turnL,true,0,0,5,Run,1.965602,1.008,5->5:Exact,NONE
