frame,t,dt,posX,posY,posZ,velX,velY,velZ,horizSpeed,aimYaw,bodyYaw,inputFlags,grounded,verticalVel,fallTimeMs,clipId,clipName,clipTime,playbackRate,lastAnimChoice,wireSentThisTick
42,0.700000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.2514777,0.6806812,turnL,true,0,0,11,ShuffleLeft,0.71666664,1,11->11:Exact,NONE
43,0.716667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.3038373,0.7330408,turnL,true,0,0,11,ShuffleLeft,0.7333333,1,11->11:Exact,NONE
44,0.733333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.3561969,0.7854004,turnL,true,0,0,11,ShuffleLeft,0.74999994,1,11->11:Exact,NONE
45,0.750000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.4085565,0.83776,turnL,true,0,0,11,ShuffleLeft,0.7666666,1,11->11:Exact,NONE
46,0.766667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.460916,0.89011955,turnL,true,0,0,11,ShuffleLeft,0.78333324,1,11->11:Exact,NONE
47,0.783333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.5132756,0.94247913,turnL,true,0,0,11,ShuffleLeft,0.7999999,1,11->11:Exact,NONE
48,0.800000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.5656352,0.9948387,turnL,true,0,0,11,ShuffleLeft,0.81666654,1,11->11:Exact,NONE
49,0.816667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.6179948,1.0471983,turnL,true,0,0,11,ShuffleLeft,0.8333332,1,11->11:Exact,NONE
50,0.833333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.6703544,1.0995579,turnL,true,0,0,11,ShuffleLeft,0.84999985,1,11->11:Exact,NONE
51,0.850000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.722714,1.1519175,turnL,true,0,0,11,ShuffleLeft,0.8666665,1,11->11:Exact,NONE
52,0.866667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.7750735,1.204277,turnL,true,0,0,11,ShuffleLeft,0.88333315,1,11->11:Exact,NONE
53,0.883333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.827433,1.2566366,turnL,true,0,0,11,ShuffleLeft,0.8999998,1,11->11:Exact,NONE
54,0.900000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.8797927,1.3089962,turnL,true,0,0,11,ShuffleLeft,0.91666645,1,11->11:Exact,NONE
55,0.916667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.9321523,1.3613558,turnL,true,0,0,11,ShuffleLeft,0.9333331,1,11->11:Exact,NONE
56,0.933333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,2.9845119,1.4137154,turnL,true,0,0,11,ShuffleLeft,0.94999975,1,11->11:Exact,NONE
57,0.950000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.0368714,1.466075,turnL,true,0,0,11,ShuffleLeft,0.9666664,1,11->11:Exact,NONE
58,0.966667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.089231,1.5184345,turnL,true,0,0,11,ShuffleLeft,0.98333305,1,11->11:Exact,NONE
59,0.983333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.1415906,1.5707941,turnL,true,0,0,11,ShuffleLeft,0.9999997,1,11->11:Exact,NONE
60,1.000000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.1939502,1.6231537,turnL,true,0,0,11,ShuffleLeft,1.0166664,1,11->11:Exact,NONE
61,1.016667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.2463098,1.6755133,turnL,true,0,0,11,ShuffleLeft,1.0333331,1,11->11:Exact,NONE
62,1.033333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.2986693,1.7278733,turnL,true,0,0,11,ShuffleLeft,1.0499997,1,11->11:Exact,NONE
63,1.050000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.351029,1.7802329,turnL,true,0,0,11,ShuffleLeft,1.0666664,1,11->11:Exact,NONE
64,1.066667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.4033885,1.8325925,turnL,true,0,0,11,ShuffleLeft,1.083333,1,11->11:Exact,NONE
65,1.083333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.455748,1.8849521,turnL,true,0,0,11,ShuffleLeft,1.0999997,1,11->11:Exact,NONE
66,1.100000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.5081077,1.9373116,turnL,true,0,0,11,ShuffleLeft,1.1166663,1,11->11:Exact,NONE
67,1.116667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.5604672,1.9896712,turnL,true,0,0,11,ShuffleLeft,1.133333,1,11->11:Exact,NONE
68,1.133333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.6128268,2.0420308,turnL,true,0,0,11,ShuffleLeft,1.1499996,1,11->11:Exact,NONE
69,1.150000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.6651864,2.0943894,turnL,true,0,0,11,ShuffleLeft,1.1666663,1,11->11:Exact,NONE
70,1.166667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.717546,2.14675,turnL,true,0,0,11,ShuffleLeft,1.1833329,1,11->11:Exact,NONE
71,1.183333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.7699056,2.1991086,turnL,true,0,0,11,ShuffleLeft,1.1999996,1,11->11:Exact,NONE
72,1.200000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.8222651,2.2514691,turnL,true,0,0,11,ShuffleLeft,1.2166662,1,11->11:Exact,NONE
73,1.216667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.8746247,2.3038278,turnL,true,0,0,11,ShuffleLeft,1.2333329,1,11->11:Exact,NONE
74,1.233333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.9269843,2.3561883,turnL,true,0,0,11,ShuffleLeft,1.2499995,1,11->11:Exact,NONE
75,1.250000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,3.979344,2.408547,turnL,true,0,0,11,ShuffleLeft,1.2666662,1,11->11:Exact,NONE
76,1.266667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.0317044,2.4609075,turnL,true,0,0,11,ShuffleLeft,1.2833328,1,11->11:Exact,NONE
77,1.283333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.084065,2.513268,turnL,true,0,0,11,ShuffleLeft,1.2999995,1,11->11:Exact,NONE
78,1.300000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.1364255,2.5656285,turnL,true,0,0,11,ShuffleLeft,1.3166661,1,11->11:Exact,NONE
79,1.316667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.188786,2.617989,turnL,true,0,0,11,ShuffleLeft,1.3333328,1,11->11:Exact,NONE
80,1.333333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.2411466,2.6703496,turnL,true,0,0,11,ShuffleLeft,1.3499994,1,11->11:Exact,NONE
81,1.350000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.293507,2.7227101,turnL,true,0,0,11,ShuffleLeft,1.3666661,1,11->11:Exact,NONE
82,1.366667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.3458676,2.7750707,turnL,true,0,0,11,ShuffleLeft,1.3833327,1,11->11:Exact,NONE
83,1.383333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.398228,2.8274312,turnL,true,0,0,11,ShuffleLeft,1.3999994,1,11->11:Exact,NONE
84,1.400000,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.4505887,2.8797917,turnL,true,0,0,11,ShuffleLeft,1.416666,1,11->11:Exact,NONE
85,1.416667,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.502949,2.9321523,turnL,true,0,0,11,ShuffleLeft,1.4333327,1,11->11:Exact,NONE
86,1.433333,0.016667,-8949.95,-132.493,83.529526,0,0,0,0,4.55531,2.9845128,turnL,true,0,0,11,ShuffleLeft,1.4499993,1,11->11:Exact,NONE
