panel,element,field,expected,actual,verdict
"action-bar","MainMenuBarTexture1","anchor","BOTTOM|||-128|0","BOTTOM|||-128|0","PASS"
"action-bar","MainMenuBarTexture1","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuBarTexture1","font","|","|","PASS"
"action-bar","MainMenuBarTexture1","color","","","PASS"
"action-bar","MainMenuBarTexture1","layer","|ARTWORK","|ARTWORK","PASS"
"action-bar","MainMenuBarTexture2","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuBarTexture2","geometry","512|10|256|43","512|10|256|43","PASS"
"action-bar","MainMenuBarTexture2","anchor","BOTTOM|||128|0","BOTTOM|||128|0","PASS"
"action-bar","MainMenuBarTexture2","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuBarTexture2","font","|","|","PASS"
"action-bar","MainMenuBarTexture2","color","","","PASS"
"action-bar","MainMenuBarTexture2","layer","|ARTWORK","|ARTWORK","PASS"
"action-bar","MainMenuBarTexture3","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuBarTexture3","geometry","768|10|256|43","768|10|256|43","PASS"
"action-bar","MainMenuBarTexture3","anchor","BOTTOM|||384|0","BOTTOM|||384|0","PASS"
"action-bar","MainMenuBarTexture3","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuBarTexture3","font","|","|","PASS"
"action-bar","MainMenuBarTexture3","color","","","PASS"
"action-bar","MainMenuBarTexture3","layer","|ARTWORK","|ARTWORK","PASS"
"action-bar","MainMenuExpBar","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuExpBar","geometry","0|0|1024|13","0|0|1024|13","PASS"
"action-bar","MainMenuExpBar","anchor","TOP||||","TOP||||","PASS"
"action-bar","MainMenuExpBar","texture-path","Interface\TargetingFrame\UI-StatusBar.blp||","Interface\TargetingFrame\UI-StatusBar.blp||","PASS"
"action-bar","MainMenuExpBar","font","|","|","PASS"
"action-bar","MainMenuExpBar","color","","","PASS"
"action-bar","MainMenuExpBar","layer","|","|","PASS"
"action-bar","MainMenuXPBarTexture0","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuXPBarTexture0","geometry","0|0|256|10","0|0|256|10","PASS"
"action-bar","MainMenuXPBarTexture0","anchor","BOTTOM|||-384|3","BOTTOM|||-384|3","PASS"
"action-bar","MainMenuXPBarTexture0","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuXPBarTexture0","font","|","|","PASS"
"action-bar","MainMenuXPBarTexture0","color","","","PASS"
"action-bar","MainMenuXPBarTexture0","layer","|OVERLAY","|OVERLAY","PASS"
"action-bar","MainMenuXPBarTexture1","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuXPBarTexture1","geometry","256|0|256|10","256|0|256|10","PASS"
"action-bar","MainMenuXPBarTexture1","anchor","BOTTOM|||-128|3","BOTTOM|||-128|3","PASS"
"action-bar","MainMenuXPBarTexture1","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuXPBarTexture1","font","|","|","PASS"
"action-bar","MainMenuXPBarTexture1","color","","","PASS"
"action-bar","MainMenuXPBarTexture1","layer","|OVERLAY","|OVERLAY","PASS"
"action-bar","MainMenuXPBarTexture2","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuXPBarTexture2","geometry","512|0|256|10","512|0|256|10","PASS"
"action-bar","MainMenuXPBarTexture2","anchor","BOTTOM|||128|3","BOTTOM|||128|3","PASS"
"action-bar","MainMenuXPBarTexture2","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuXPBarTexture2","font","|","|","PASS"
"action-bar","MainMenuXPBarTexture2","color","","","PASS"
"action-bar","MainMenuXPBarTexture2","layer","|OVERLAY","|OVERLAY","PASS"
"action-bar","MainMenuXPBarTexture3","presence","PRESENT","PRESENT","PASS"
"action-bar","MainMenuXPBarTexture3","geometry","768|0|256|10","768|0|256|10","PASS"
"action-bar","MainMenuXPBarTexture3","anchor","BOTTOM|||384|3","BOTTOM|||384|3","PASS"
"action-bar","MainMenuXPBarTexture3","texture-path","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","Interface\MainMenuBar\UI-MainMenuBar-Dwarf.blp||","PASS"
"action-bar","MainMenuXPBarTexture3","font","|","|","PASS"
"action-bar","MainMenuXPBarTexture3","color","","","PASS"
"action-bar","MainMenuXPBarTexture3","layer","|OVERLAY","|OVERLAY","PASS"
