panel,element,field,expected,actual,verdict
"guild","GuildFrameLFGButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGButtonText","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGButtonText","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGFrame","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGFrame","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGFrameLeft","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGFrameLeft","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGFrameMiddle","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGFrameMiddle","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameLFGFrameRight","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameLFGFrameRight","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameNotesLabel","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameNotesLabel","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameOfficerNoteToggleButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameOfficerNoteToggleButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameOfficerNoteToggleButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameOnlineTotals","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameOnlineTotals","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePromoteButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePromoteButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePromoteButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePromoteButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePromoteButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePromoteButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePromoteButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePromoteButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePromoteButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePromoteButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePublicNoteToggleButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePublicNoteToggleButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePublicNoteToggleButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePublicNoteToggleButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePublicNoteToggleButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePublicNoteToggleButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFramePublicNoteToggleButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFramePublicNoteToggleButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameRemoveMemberButton","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameRemoveMemberButton","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameRemoveMemberButton/DisabledTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameRemoveMemberButton/DisabledTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameRemoveMemberButton/HighlightTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameRemoveMemberButton/HighlightTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameRemoveMemberButton/NormalTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameRemoveMemberButton/NormalTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameRemoveMemberButton/PushedTexture","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameRemoveMemberButton/PushedTexture","presence","PRESENT","ABSENT","DELTA"
"guild","GuildFrameTotals","coverage","DRAWN-INSTRUMENTED","NOT-DRAWN","DELTA"
"guild","GuildFrameTotals","presence","PRESENT","ABSENT","DELTA"
