"panel","element","expectedFont","actualFont","delta","verdict","evidence"
"action-bar","MainMenuBarExpText","TextStatusBarText|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=TextStatusBarText|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-3-action-bars-20260801-162500\action-bar-full-diff.csv"
"action-bar","MainMenuBarPageNumber","GameFontNormalSmall|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=GameFontNormalSmall|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-3-action-bars-20260801-162500\action-bar-full-diff.csv"
"auction","BidBidButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidBidText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton1BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton1ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton1Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton1Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton2BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton2ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton2Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton2Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton3BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton3ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton3Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton3Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton4BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton4ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton4Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton4Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton5BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton5ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton5Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton5Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton6BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton6ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton6Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton6Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton7BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton7ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton7Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton7Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton8BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton8ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton8Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton8Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton9BidStatus","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton9ClosingTimeText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton9Level","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidButton9Name","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidBuyoutButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidCloseButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidSearchCountText","GameFontHighlightSmall|Fonts\FRIZQT__.TTF|10","NOT-DRAWN","expected=GameFontHighlightSmall|10;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"auction","BidTitle","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-9-auction-20260801-210000\auction-diff.csv"
"backpack","ContainerFrame1Name","GameFontHighlight|Fonts\FRIZQT__.TTF|12","GameFontHighlight|12","","PASS","live-runs\N2-0-2-9-backpack-20260801-181000\backpack-diff.csv"
"bank","BankFrame/FontString","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"bank","BankFrame/FontString#2","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"bank","BankFramePurchaseInfo/FontString","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"bank","BankFramePurchaseInfoPurchaseButton","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"bank","BankFrameSlotCost","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"bank","BankFrameTitleText","GameFontHighlight|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontHighlight|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-7-bank-20260801-203000\bank-diff.csv"
"buff-frame","BuffButton0Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton0Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","GameFontNormalSmall|10","expected=BuffButtonDurationTemplate|10;actual=GameFontNormalSmall|10","DELTA","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton10Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton10Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton11Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton11Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton12Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton12Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton13Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton13Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton14Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton14Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton15Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton15Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton16Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton16Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton17Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton17Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton18Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton18Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton19Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton19Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton1Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton1Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton20Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton20Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton21Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton21Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton22Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton22Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton23Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton23Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton2Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton2Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton3Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton3Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton4Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton4Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton5Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton5Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton6Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton6Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton7Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton7Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton8Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton8Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton9Count","NumberFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=NumberFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"buff-frame","BuffButton9Duration","BuffButtonDurationTemplate|Fonts\FRIZQT__.TTF|10","NO-VERDICT","expected=BuffButtonDurationTemplate|10;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-5-buff-frame-20260801-165500\buff-frame-full-diff.csv"
"cast-bar","CastingBarText","GameFontHighlight|Fonts\FRIZQT__.TTF|12","GameFontHighlight|12","","PASS","live-runs\N2-0-2-4-cast-bar-20260801-164000\cast-bar-full-diff.csv"
"character-frame","CharacterNameText","GameFontNormal|Fonts\FRIZQT__.TTF|12","NOT-DRAWN","expected=GameFontNormal|12;actual=NOT-DRAWN","NOT-DRAWN","live-runs\N2-0-3-1-character-frame-20260801-190000\character-frame-diff.csv"
"chat-edit","ChatFrameEditBox/FontString","ChatFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=ChatFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-7-chat-frame-20260801-173500\chat-frame-full-diff.csv"
"chat-edit","ChatFrameEditBoxHeader","ChatFontNormal|Fonts\ARIALN.TTF|14","NO-VERDICT","expected=ChatFontNormal|14;actual=NO-VERDICT","NO-VERDICT","live-runs\N2-0-2-7-chat-frame-20260801-173500\chat-frame-full-diff.csv"
"game-menu","GameMenuButtonContinue","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonKeybindings","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonLogout","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonMacros","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
"game-menu","GameMenuButtonOptions","GameFontHighlight|Fonts\FRIZQT__.TTF|12","|12","expected=GameFontHighlight|12;actual=|12","DELTA","live-runs\N2-0-4-1-game-menu-20260801-223000\game-menu-diff.csv"
