[combat] time=0.221 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=86;hex=0A0000000000000000000000004400000057656C636F6D6520746F20576F726C64206F66205761726372616674210A506174636820312E31323A204472756D73206F6620576172206973206E6F77206C697665210000
[combat] time=0.222 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=0.222 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=31;hex=596F7520617265206E6F7720696E76697369626C65202872616E6B20362900
[action] time=0.245 slot=0 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=1 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=2 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=3 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=4 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=5 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=6 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=7 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=8 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=9 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=10 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[action] time=0.246 slot=11 spell=0 usable=Unusable range=NoCheck pushed=False hover=False checked=False flashing=False grid=False equipped=False cost=0 power=0 baseMana=0 rangeIndex=0 min=0.00 max=0.00 dist=-1.00 stack=0
[combat] time=0.254 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Welcome_to_World_of_Warcraft!Patch_1.12:_Drums_of_War_is_now_live!
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=0.440 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=You_are_now_invisible_(rank_6)
[portrait] time=9.749 subject=Player outcome=Ready camera=Authored authoredRetried=False subjectPx=42354 rgb=0..255 alpha=180..255 pieces=11 displayId=0 bindPoseHeight=2.0352 eyeHeight=0.0000 distance=0.0000 fovyDeg=27.0000 near=0.2222
[combat] time=10.297 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=44;hex=00000000070000002E676F2078797A202D383934392E3935202D3133322E3439332038332E35333132203000
[combat] time=10.297 event=GmCommand cause=live-bootstrap target=0x0000000000000000 detail=sent=True;text=.go_xyz_-8949.95_-132.493_83.5312_0
[combat] time=10.320 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=16;hex=00000000070000002E676D206F666600
[combat] time=10.320 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_off
[anim] time=14.064 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.080 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.080 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.097 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.097 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.113 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.113 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.130 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.130 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.147 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.147 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.179 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.179 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.181 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.181 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.197 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.197 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.214 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.214 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.230 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.230 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.247 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.247 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.264 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.264 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.280 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.280 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.297 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.297 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.314 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.314 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.330 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.330 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.347 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.347 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.364 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.364 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.381 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.381 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.397 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.397 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.414 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.414 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.430 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.430 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.447 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.447 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.464 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.464 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.480 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.480 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.497 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.497 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.514 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.514 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.530 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.530 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.547 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.547 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.580 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=14.580 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=14.580 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.580 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.581 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=14.582 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=14.582 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.582 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.597 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=14.597 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=14.597 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.597 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.614 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=14.614 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=14.614 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.614 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.631 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=14.631 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=14.631 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.631 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.647 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.647 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.664 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.664 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.681 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.681 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.697 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.697 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.714 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.714 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.731 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.731 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.747 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.747 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.764 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.764 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.781 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.781 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.797 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[combat] time=14.847 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=15;hex=00000000070000002E676D206F6E00
[combat] time=14.847 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.gm_on
[anim] time=14.848 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.880 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.880 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.882 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.882 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.898 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.898 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.914 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.914 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.931 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.931 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.948 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.948 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.964 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.965 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[combat] time=14.975 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=32;hex=0A0000000000000000000000000E000000474D206D6F6465206973204F4E0000
[combat] time=14.975 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x01CB;bytes=14;hex=474D206D6F6465206973204F4E00
[combat] time=14.980 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[combat] time=14.980 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=GM_mode_is_ON
[anim] time=14.982 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.982 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.998 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.998 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=14.998 unit=creature:604 track=0 requested=0 played=0 kind=Exact
[anim] time=14.998 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=14.998 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.014 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.014 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.015 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.015 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.031 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.031 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.031 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.031 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.048 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.048 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.048 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.048 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.064 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.065 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.065 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.065 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.081 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.081 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.081 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.081 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.098 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.098 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.098 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.098 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.115 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.115 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.115 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.115 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.131 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.131 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.131 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.131 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.147 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.147 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.147 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.148 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.180 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.180 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.180 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.181 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.182 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.182 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.182 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.183 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.198 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.198 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.198 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.198 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.214 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.215 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.215 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.215 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.231 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.231 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.231 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.232 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.248 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.248 unit=creature:3167 track=0 requested=4 played=4 kind=Exact
[anim] time=15.248 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.248 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.248 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.248 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.265 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.265 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.265 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.265 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.265 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.265 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.281 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.281 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.281 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.281 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.281 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.281 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.298 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.298 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.298 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.298 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.299 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.299 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.315 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.315 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.315 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.315 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.315 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.315 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.331 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.331 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.331 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.331 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.331 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.331 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.348 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.348 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.348 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.348 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.348 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.348 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=15.364 event=GmChatWire cause=client-send target=0x0000000000000000 detail=opcode=0x0095;bytes=26;hex=00000000070000002E6E706320737061776E2064656C65746500
[combat] time=15.364 event=GmCommand cause=protocol-runner target=0x0000000000000000 detail=sent=True;text=.npc_spawn_delete
[anim] time=15.365 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.365 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.365 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.365 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.365 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.365 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.381 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.381 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.381 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.381 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.382 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.382 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.398 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.398 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.398 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.398 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.399 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.399 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.415 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.415 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.415 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.415 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.415 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.415 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.431 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.432 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.432 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.432 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.432 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.432 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.448 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.448 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.448 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.448 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.449 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.449 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.481 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.481 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.481 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.481 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.481 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.481 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.483 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.483 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.483 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.498 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.498 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.498 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[combat] time=15.511 event=GmChatWire cause=server-receive target=0x0000000000000000 detail=opcode=0x0096;bytes=35;hex=0A0000000000000000000000001100000043726561747572652052656D6F7665640000
[combat] time=15.513 event=GmChatResponse cause=server-chat target=0x0000000000000000 detail=Creature_Removed
[anim] time=15.515 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.515 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.515 unit=creature:328 track=0 requested=0 played=0 kind=Exact
[anim] time=15.531 unit=creature:328 track=0 requested=4 played=4 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=0 played=0 kind=Exact
[anim] time=15.532 unit=creature:447 track=0 requested=4 played=4 kind=Exact
[anim] time=15.532 unit=creature:328 track=0 requested=0 played=0 kind=Exact
