rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
item:cape:66138,item:cape:66138,items,66138,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66138_Cape_Leather_C_01Black.blp,Item\ObjectComponents\Cape\Custom_66138_Cape_Leather_C_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66138_Cape_Leather_C_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66138,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66138_Cape_Leather_C_01Black.blp,0,NONE,Ready,23454,48.2118,160.4322,
item:cape:66163,item:cape:66163,items,66163,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66163_Cape_Leather_C_01Purple.blp,Item\ObjectComponents\Cape\Custom_66163_Cape_Leather_C_01Purple.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66163_Cape_Leather_C_01Purple.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66163,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66163_Cape_Leather_C_01Purple.blp,0,NONE,Ready,23454,48.9503,160.852,
item:cape:66164,item:cape:66164,items,66164,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66164_Cape_Leather_C_01Purple.blp,Item\ObjectComponents\Cape\Custom_66164_Cape_Leather_C_01Purple.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66164_Cape_Leather_C_01Purple.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66164,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66164_Cape_Leather_C_01Purple.blp,0,NONE,Ready,23454,49.7814,161.8663,
item:cape:66165,item:cape:66165,items,66165,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66165_Cape_Leather_C_01Purple.blp,Item\ObjectComponents\Cape\Custom_66165_Cape_Leather_C_01Purple.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66165_Cape_Leather_C_01Purple.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66165,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66165_Cape_Leather_C_01Purple.blp,0,NONE,Ready,23454,50.1104,162.0672,
item:cape:66166,item:cape:66166,items,66166,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66166_Cape_Leather_C_01Purple.blp,Item\ObjectComponents\Cape\Custom_66166_Cape_Leather_C_01Purple.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66166_Cape_Leather_C_01Purple.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66166,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66166_Cape_Leather_C_01Purple.blp,0,NONE,Ready,23454,52.4529,157.4264,
item:cape:66210,item:cape:66210,items,66210,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66210_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66210_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66210_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66210,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66210_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,40.7811,154.2547,
item:cape:66211,item:cape:66211,items,66211,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66211_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66211_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66211_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66211,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66211_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,41.401,160.303,
item:cape:66212,item:cape:66212,items,66212,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66212_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66212_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66212_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66212,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66212_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,42.5242,179.0226,
item:cape:66213,item:cape:66213,items,66213,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66213_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66213_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66213_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66213,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66213_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,45.8281,173.6268,
item:cape:66282,item:cape:66282,items,66282,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66282_Cape_Leather_B_01Blue.blp,Item\ObjectComponents\Cape\Custom_66282_Cape_Leather_B_01Blue.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66282_Cape_Leather_B_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66282,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66282_Cape_Leather_B_01Blue.blp,0,NONE,Ready,23454,43.1924,155.0663,
item:cape:66283,item:cape:66283,items,66283,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66283_Cape_Leather_B_01Blue.blp,Item\ObjectComponents\Cape\Custom_66283_Cape_Leather_B_01Blue.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66283_Cape_Leather_B_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66283,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66283_Cape_Leather_B_01Blue.blp,0,NONE,Ready,23454,45.3308,156.264,
item:cape:66284,item:cape:66284,items,66284,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66284_Cape_Leather_B_01Blue.blp,Item\ObjectComponents\Cape\Custom_66284_Cape_Leather_B_01Blue.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66284_Cape_Leather_B_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66284,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66284_Cape_Leather_B_01Blue.blp,0,NONE,Ready,23454,47.4273,156.7318,
item:cape:66285,item:cape:66285,items,66285,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66285_Cape_Leather_B_01Blue.blp,Item\ObjectComponents\Cape\Custom_66285_Cape_Leather_B_01Blue.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66285_Cape_Leather_B_01Blue.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66285,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66285_Cape_Leather_B_01Blue.blp,0,NONE,Ready,23454,45.2024,160.8997,
item:cape:66304,item:cape:66304,items,66304,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66304_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66304_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66304_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66304,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66304_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,40.7811,158.9387,
item:cape:66305,item:cape:66305,items,66305,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66305_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66305_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66305_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66305,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66305_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,41.3757,166.63,
item:cape:66306,item:cape:66306,items,66306,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66306_Cape_Leather_B_01Black.blp,Item\ObjectComponents\Cape\Custom_66306_Cape_Leather_B_01Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66306_Cape_Leather_B_01Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66306,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66306_Cape_Leather_B_01Black.blp,0,NONE,Ready,23454,44.7477,175.6056,
item:cape:66321,item:cape:66321,items,66321,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66321_Cape_Leather_A_02Black.blp,Item\ObjectComponents\Cape\Custom_66321_Cape_Leather_A_02Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66321_Cape_Leather_A_02Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66321,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66321_Cape_Leather_A_02Black.blp,0,NONE,Ready,23454,45.5727,161.7084,
item:cape:66322,item:cape:66322,items,66322,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66322_Cape_Leather_A_02Black.blp,Item\ObjectComponents\Cape\Custom_66322_Cape_Leather_A_02Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66322_Cape_Leather_A_02Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66322,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66322_Cape_Leather_A_02Black.blp,0,NONE,Ready,23454,44.781,160.5343,
item:cape:66323,item:cape:66323,items,66323,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66323_Cape_Leather_A_02Black.blp,Item\ObjectComponents\Cape\Custom_66323_Cape_Leather_A_02Black.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66323_Cape_Leather_A_02Black.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66323,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66323_Cape_Leather_A_02Black.blp,0,NONE,Ready,23454,44.8794,170.699,
item:cape:66347,item:cape:66347,items,66347,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66347_Cape_Leather_B_01Violet.blp,Item\ObjectComponents\Cape\Custom_66347_Cape_Leather_B_01Violet.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66347_Cape_Leather_B_01Violet.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66347,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66347_Cape_Leather_B_01Violet.blp,0,NONE,Ready,23454,43.982,162.1437,
item:cape:66348,item:cape:66348,items,66348,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66348_Cape_Leather_B_01Violet.blp,Item\ObjectComponents\Cape\Custom_66348_Cape_Leather_B_01Violet.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66348_Cape_Leather_B_01Violet.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66348,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66348_Cape_Leather_B_01Violet.blp,0,NONE,Ready,23454,45.9969,159.9113,
item:cape:66349,item:cape:66349,items,66349,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66349_Cape_Leather_B_01Violet.blp,Item\ObjectComponents\Cape\Custom_66349_Cape_Leather_B_01Violet.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66349_Cape_Leather_B_01Violet.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66349,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66349_Cape_Leather_B_01Violet.blp,0,NONE,Ready,23454,47.4675,158.9947,
item:cape:66350,item:cape:66350,items,66350,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66350_Cape_Leather_B_01Violet.blp,Item\ObjectComponents\Cape\Custom_66350_Cape_Leather_B_01Violet.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66350_Cape_Leather_B_01Violet.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66350,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66350_Cape_Leather_B_01Violet.blp,0,NONE,Ready,23454,49.7678,3447.188,
item:cape:66383,item:cape:66383,items,66383,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66383_Cape_Cloth_B_02Red.blp,Item\ObjectComponents\Cape\Custom_66383_Cape_Cloth_B_02Red.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66383_Cape_Cloth_B_02Red.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66383,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66383_Cape_Cloth_B_02Red.blp,0,NONE,Ready,23454,39.065,172.6528,
item:cape:66384,item:cape:66384,items,66384,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66384_Cape_Cloth_B_02Red.blp,Item\ObjectComponents\Cape\Custom_66384_Cape_Cloth_B_02Red.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66384_Cape_Cloth_B_02Red.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66384,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66384_Cape_Cloth_B_02Red.blp,0,NONE,Ready,23454,36.8231,155.8297,
item:cape:66385,item:cape:66385,items,66385,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66385_Cape_Cloth_B_02Red.blp,Item\ObjectComponents\Cape\Custom_66385_Cape_Cloth_B_02Red.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66385_Cape_Cloth_B_02Red.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66385,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66385_Cape_Cloth_B_02Red.blp,0,NONE,Ready,23454,40.5691,173.7627,
item:cape:66386,item:cape:66386,items,66386,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66386_Cape_Cloth_B_02Red.blp,Item\ObjectComponents\Cape\Custom_66386_Cape_Cloth_B_02Red.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66386_Cape_Cloth_B_02Red.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66386,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66386_Cape_Cloth_B_02Red.blp,0,NONE,Ready,23454,42.2511,161.9141,
item:cape:66391,item:cape:66391,items,66391,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66391_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66391_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66391_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66391,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66391_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,50.5257,167.5374,
item:cape:66392,item:cape:66392,items,66392,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66392_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66392_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66392_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66392,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66392_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,51.5865,175.9669,
item:cape:66393,item:cape:66393,items,66393,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66393_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66393_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66393_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66393,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66393_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,52.5621,162.8159,
item:cape:66394,item:cape:66394,items,66394,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66394_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66394_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66394_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66394,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66394_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,49.8694,164.3347,
item:cape:66399,item:cape:66399,items,66399,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66399_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66399_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66399_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66399,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66399_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,50.5257,178.9307,
item:cape:66400,item:cape:66400,items,66400,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66400_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66400_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66400_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66400,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66400_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,51.6621,162.7572,
item:cape:66401,item:cape:66401,items,66401,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66401_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66401_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66401_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66401,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66401_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,52.4955,160.6788,
item:cape:66402,item:cape:66402,items,66402,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66402_Cape_Cloth_A_02Gold.blp,Item\ObjectComponents\Cape\Custom_66402_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66402_Cape_Cloth_A_02Gold.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66402,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66402_Cape_Cloth_A_02Gold.blp,0,NONE,Ready,23454,48.4521,158.6966,
item:cape:66591,item:cape:66591,items,66591,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66591_Cape_Cloth_A_02Green.blp,Item\ObjectComponents\Cape\Custom_66591_Cape_Cloth_A_02Green.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66591_Cape_Cloth_A_02Green.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66591,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66591_Cape_Cloth_A_02Green.blp,0,NONE,Ready,23454,42.0046,165.1411,
item:cape:66592,item:cape:66592,items,66592,0,-1,-1,cape,2,Item\ObjectComponents\Cape\Custom_66592_Cape_Cloth_A_02Green.blp,Item\ObjectComponents\Cape\Custom_66592_Cape_Cloth_A_02Green.blp,patch-4.MPQ,true,Item\ObjectComponents\Cape\Custom_66592_Cape_Cloth_A_02Green.blp,patch-4.MPQ,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,9,0,0,66592,0:0;0:10;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:2,NONE,NONE,0,HuM,NONE,NONE,0,NONE,NONE,cape-bound,Item\ObjectComponents\Cape\Custom_66592_Cape_Cloth_A_02Green.blp,0,NONE,Ready,23454,43.4884,163.4566,
