key,kind,displayId,modelPath,outcome,cameraSource,authoredRetried,subjectPx,rgbLo,rgbHi,alphaLo,alphaHi,meanLuma,pieces,bindPoseHeight,eyeHeight,distance,fovyDeg,nearPlane,elapsedMs,note
creature:3684,creature,3684,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52245,0,255,255,255,89.0237,-1,2.5426,0,0,27.7333,0.2222,74.348,
creature:3685,creature,3685,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,55220,0,255,255,255,114.8638,-1,2.5426,0,0,27.7333,0.2222,73.5935,
creature:3686,creature,3686,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,55125,0,255,255,255,95.855,-1,2.5426,0,0,27.7333,0.2222,75.5212,
creature:3687,creature,3687,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53680,0,255,255,255,115.3889,-1,2.5426,0,0,27.7333,0.2222,76.9307,
creature:3688,creature,3688,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41652,0,255,255,255,95.056,-1,2.0352,0,0,27,0.2222,80.1669,
creature:3689,creature,3689,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,42119,0,255,255,255,30.3129,-1,1.9362,0,0,27,0.2222,72.852,
creature:3690,creature,3690,Character\Human\Male\HumanMale.m2,Ready,Authored,false,40328,0,255,255,255,115.4817,-1,2.0352,0,0,27,0.2222,73.5147,
creature:3691,creature,3691,Character\Human\Male\HumanMale.m2,Ready,Authored,false,46064,0,255,255,255,113.9633,-1,2.0352,0,0,27,0.2222,74.9674,
creature:3692,creature,3692,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45073,0,255,255,255,63.1135,-1,2.0352,0,0,27,0.2222,79.9041,
creature:3693,creature,3693,Character\Human\Male\HumanMale.m2,Ready,Authored,false,38676,0,255,255,255,85.1328,-1,2.0352,0,0,27,0.2222,76.0475,
creature:3694,creature,3694,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,46157,0,255,255,255,68.6397,-1,1.9362,0,0,27,0.2222,75.3104,
creature:3695,creature,3695,Character\Human\Male\HumanMale.m2,Ready,Authored,false,44746,0,255,255,255,111.1576,-1,2.0352,0,0,27,0.2222,73.6836,
creature:3696,creature,3696,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,43584,0,255,255,255,89.8832,-1,1.9362,0,0,27,0.2222,81.13,
creature:3697,creature,3697,Character\Human\Male\HumanMale.m2,Ready,Authored,false,36856,0,255,255,255,104.2464,-1,2.0352,0,0,27,0.2222,75.1402,
creature:3698,creature,3698,Character\Human\Male\HumanMale.m2,Ready,Authored,false,46774,0,255,255,255,120.4635,-1,2.0352,0,0,27,0.2222,74.2667,
creature:3699,creature,3699,Character\Human\Male\HumanMale.m2,Ready,Authored,false,46658,0,255,255,255,84.9274,-1,2.0352,0,0,27,0.2222,74.7797,
creature:3701,creature,3701,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41634,0,255,255,255,97.2522,-1,2.0352,0,0,27,0.2222,80.9141,
creature:3702,creature,3702,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45480,0,255,255,255,137.2147,-1,2.0352,0,0,27,0.2222,74.3963,
creature:3703,creature,3703,Character\Human\Male\HumanMale.m2,Ready,Authored,false,42409,0,255,255,255,105.6454,-1,2.0352,0,0,27,0.2222,3341.7089,
creature:3704,creature,3704,Character\Human\Male\HumanMale.m2,Ready,Authored,false,40745,0,255,255,255,123.84,-1,2.0352,0,0,27,0.2222,70.9999,
creature:3705,creature,3705,Character\Human\Male\HumanMale.m2,Ready,Authored,false,40307,0,255,255,255,120.4642,-1,2.0352,0,0,27,0.2222,74.467,
creature:3706,creature,3706,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45134,0,255,255,255,93.3634,-1,2.0352,0,0,27,0.2222,73.1489,
creature:3707,creature,3707,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,44602,0,255,255,255,76.2092,-1,1.9362,0,0,27,0.2222,81.6518,
creature:3708,creature,3708,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,42408,0,255,255,255,130.9116,-1,1.9362,0,0,27,0.2222,78.0827,
creature:3709,creature,3709,Character\Human\Male\HumanMale.m2,Ready,Authored,false,42323,0,255,255,255,68.7586,-1,2.0352,0,0,27,0.2222,74.13,
creature:3710,creature,3710,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,47499,0,255,255,255,33.4409,-1,1.9362,0,0,27,0.2222,78.6517,
creature:3711,creature,3711,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45404,0,255,255,255,109.2993,-1,2.0352,0,0,27,0.2222,73.8974,
creature:3712,creature,3712,Character\Human\Male\HumanMale.m2,Ready,Authored,false,44420,0,255,255,255,102.8932,-1,2.0352,0,0,27,0.2222,73.2736,
creature:3713,creature,3713,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,43545,0,206,255,255,25.8615,-1,1.9362,0,0,27,0.2222,74.0311,
creature:3714,creature,3714,Character\Human\Male\HumanMale.m2,Ready,Authored,false,44429,0,255,255,255,85.6564,-1,2.0352,0,0,27,0.2222,76.1556,
creature:3715,creature,3715,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,47543,0,255,255,255,40.5921,-1,1.9362,0,0,27,0.2222,76.4375,
creature:3716,creature,3716,Character\Human\Male\HumanMale.m2,Ready,Authored,false,39898,0,255,255,255,104.3776,-1,2.0352,0,0,27,0.2222,75.8016,
creature:3717,creature,3717,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,43633,0,255,255,255,84.8401,-1,1.9362,0,0,27,0.2222,76.1707,
creature:3718,creature,3718,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,48975,0,255,255,255,52.5707,-1,1.9362,0,0,27,0.2222,79.2479,
creature:3719,creature,3719,Character\Human\Male\HumanMale.m2,Ready,Authored,false,40727,0,255,255,255,123.2744,-1,2.0352,0,0,27,0.2222,74.4924,
creature:3720,creature,3720,Character\Human\Male\HumanMale.m2,Ready,Authored,false,42470,0,255,255,255,116.7746,-1,2.0352,0,0,27,0.2222,72.472,
creature:3721,creature,3721,Character\Human\Male\HumanMale.m2,Ready,Authored,false,36100,0,255,255,255,71.8878,-1,2.0352,0,0,27,0.2222,73.8678,
creature:3722,creature,3722,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,42294,3,255,255,255,100.8488,-1,1.9362,0,0,27,0.2222,83.7696,
creature:3723,creature,3723,Character\Human\Male\HumanMale.m2,Ready,Authored,false,39118,0,255,255,255,72.4341,-1,2.0352,0,0,27,0.2222,71.9646,
creature:3724,creature,3724,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,47313,0,254,255,255,27.7593,-1,1.9362,0,0,27,0.2222,73.5264,
creature:3725,creature,3725,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41599,0,255,255,255,75.6799,-1,2.0352,0,0,27,0.2222,72.9739,
creature:3726,creature,3726,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,46035,0,255,255,255,50.7314,-1,1.9362,0,0,27,0.2222,78.8504,
creature:3727,creature,3727,Character\Human\Male\HumanMale.m2,Ready,Authored,false,44880,0,255,255,255,86.9304,-1,2.0352,0,0,27,0.2222,75.376,
creature:3728,creature,3728,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,48186,0,255,255,255,28.3098,-1,1.9362,0,0,27,0.2222,73.3242,
creature:3729,creature,3729,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41661,0,255,255,255,73.885,-1,2.0352,0,0,27,0.2222,74.4286,
creature:3730,creature,3730,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,41549,0,255,255,255,95.1458,-1,1.9362,0,0,27,0.2222,83.2247,
creature:3731,creature,3731,Creature\GolemStone\GolemStone.m2,Ready,Authored,false,54208,0,255,128,255,50.809,-1,3.3306,0,0,32.6593,0.2222,60.7778,
creature:3732,creature,3732,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45134,0,255,255,255,93.3634,-1,2.0352,0,0,27,0.2222,77.9429,
creature:3733,creature,3733,Character\Gnome\Male\GnomeMale.m2,Ready,Authored,false,40860,0,255,255,255,143.8214,-1,1.1298,0,0,27.7333,0.2222,73.7769,
creature:3734,creature,3734,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41629,0,255,255,255,90.9574,-1,2.0352,0,0,27,0.2222,81.4304,
creature:3735,creature,3735,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,45352,0,255,255,255,43.686,-1,1.9362,0,0,27,0.2222,73.6291,
creature:3736,creature,3736,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53520,0,255,255,255,103.3813,-1,2.5426,0,0,27.7333,0.2222,76.6959,
creature:3737,creature,3737,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,48374,0,255,255,255,93.0612,-1,2.5426,0,0,27.7333,0.2222,73.0285,
creature:3738,creature,3738,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52867,0,255,255,255,99.3977,-1,2.5426,0,0,27.7333,0.2222,80.6339,
creature:3739,creature,3739,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,54527,0,255,255,255,100.9448,-1,2.5426,0,0,27.7333,0.2222,75.1135,
creature:3740,creature,3740,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,51158,0,255,255,255,124.1152,-1,2.5426,0,0,27.7333,0.2222,74.827,
creature:3741,creature,3741,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,49455,0,255,255,255,112.169,-1,2.5426,0,0,27.7333,0.2222,75.5284,
creature:3742,creature,3742,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52891,0,255,255,255,88.2131,-1,2.5426,0,0,27.7333,0.2222,76.152,
creature:3743,creature,3743,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53161,0,255,255,255,94.269,-1,2.5426,0,0,27.7333,0.2222,80.5109,
creature:3744,creature,3744,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53157,0,255,255,255,89.5216,-1,2.5426,0,0,27.7333,0.2222,73.8333,
creature:3745,creature,3745,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53056,0,255,255,255,114.1134,-1,2.5426,0,0,27.7333,0.2222,76.8999,
creature:3746,creature,3746,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52316,0,255,255,255,91.4997,-1,2.5426,0,0,27.7333,0.2222,74.3649,
creature:3747,creature,3747,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,50711,0,255,255,255,109.4531,-1,2.5426,0,0,27.7333,0.2222,80.5977,
creature:3748,creature,3748,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,49067,0,255,255,255,101.9524,-1,2.5426,0,0,27.7333,0.2222,75.3576,
creature:3749,creature,3749,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,48241,0,255,255,255,103.4098,-1,2.5426,0,0,27.7333,0.2222,72.9884,
creature:3750,creature,3750,Character\Orc\Female\OrcFemale.m2,Ready,Authored,false,48302,0,255,255,255,103.135,-1,2.2178,0,0,28.4819,0.2222,75.7284,
creature:3751,creature,3751,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,50952,0,255,255,255,105.5552,-1,2.5426,0,0,27.7333,0.2222,80.3799,
creature:3752,creature,3752,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53076,0,255,255,255,97.8133,-1,2.5426,0,0,27.7333,0.2222,72.8345,
creature:3753,creature,3753,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,55559,0,255,255,255,105.2618,-1,2.5426,0,0,27.7333,0.2222,75.8676,
creature:3754,creature,3754,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53933,0,255,255,255,105.6187,-1,2.5426,0,0,27.7333,0.2222,73.5736,
creature:3755,creature,3755,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52112,0,255,255,255,89.6238,-1,2.5426,0,0,27.7333,0.2222,76.2505,
creature:3756,creature,3756,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,51525,0,255,255,255,96.5786,-1,1.6754,0,0,27,0.2222,79.2813,
creature:3757,creature,3757,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,44901,0,255,255,255,76.1266,-1,1.6754,0,0,27,0.2222,70.692,
creature:3758,creature,3758,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52584,0,255,255,255,91.0109,-1,2.5426,0,0,27.7333,0.2222,73.1296,
creature:3759,creature,3759,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,52682,0,255,255,255,111.2972,-1,2.5426,0,0,27.7333,0.2222,74.8419,
creature:3760,creature,3760,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,54292,0,255,255,255,98.1525,-1,2.5426,0,0,27.7333,0.2222,75.7495,
creature:3761,creature,3761,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,46300,0,255,255,255,129.1162,-1,1.6754,0,0,27,0.2222,76.7924,
creature:3762,creature,3762,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,43319,0,255,255,255,110.3312,-1,1.5408,0,0,27,0.2222,75.0809,
creature:3763,creature,3763,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,46086,0,255,255,255,106.2243,-1,1.6754,0,0,27,0.2222,70.9492,
creature:3764,creature,3764,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,45156,0,255,255,255,113.6214,-1,1.5408,0,0,27,0.2222,74.3361,
creature:3765,creature,3765,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,46360,0,255,255,255,90.4922,-1,1.6754,0,0,27,0.2222,73.1558,
creature:3766,creature,3766,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,39062,0,255,255,255,98.7381,-1,1.5408,0,0,27,0.2222,78.4819,
creature:3767,creature,3767,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41704,0,255,255,255,119.7788,-1,2.0352,0,0,27,0.2222,3358.0736,
creature:3768,creature,3768,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,43579,0,255,255,255,82.7448,-1,1.9362,0,0,27,0.2222,75.0378,
creature:3769,creature,3769,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,45813,0,255,255,255,113.8584,-1,1.6754,0,0,27,0.2222,70.0116,
creature:3770,creature,3770,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48986,0,255,255,255,117.6302,-1,2.2327,0,0,26.282,0.2222,87.9957,
creature:3771,creature,3771,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,42052,0,255,255,255,59.5987,-1,2.3821,0,0,22.5007,0.2222,105.0097,
creature:3772,creature,3772,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,46527,0,255,255,255,74.6291,-1,2.2327,0,0,26.282,0.2222,92.7928,
creature:3773,creature,3773,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50058,0,255,255,255,80.2976,-1,2.3821,0,0,22.5007,0.2222,85.4537,
creature:3774,creature,3774,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,53778,0,255,255,255,111.8238,-1,2.3821,0,0,22.5007,0.2222,78.1597,
creature:3775,creature,3775,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49632,0,255,255,255,103.2602,-1,2.3821,0,0,22.5007,0.2222,79.6595,
creature:3776,creature,3776,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,46501,0,255,255,255,75.8947,-1,2.3821,0,0,22.5007,0.2222,84.5249,
creature:3777,creature,3777,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52778,0,255,255,255,90.7918,-1,2.3821,0,0,22.5007,0.2222,80.6668,
creature:3778,creature,3778,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,48477,0,255,255,255,92.1394,-1,2.3821,0,0,22.5007,0.2222,84.9306,
creature:3779,creature,3779,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,45740,0,255,255,255,75.4402,-1,2.2327,0,0,26.282,0.2222,95.2487,
creature:3780,creature,3780,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48844,0,255,255,255,116.4321,-1,2.2327,0,0,26.282,0.2222,86.8649,
creature:3781,creature,3781,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48073,0,255,255,255,82.8488,-1,2.2327,0,0,26.282,0.2222,81.4575,
creature:3782,creature,3782,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,43300,0,255,255,255,68.4065,-1,2.3821,0,0,22.5007,0.2222,78.3165,
creature:3783,creature,3783,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,51218,0,255,255,255,107.5796,-1,2.3821,0,0,22.5007,0.2222,85.8083,
creature:3784,creature,3784,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,43628,0,215,255,255,51.6305,-1,2.2327,0,0,26.282,0.2222,82.4675,
creature:3785,creature,3785,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,51988,0,255,255,255,125.0271,-1,1.6754,0,0,27,0.2222,74.178,
creature:3786,creature,3786,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,41936,0,255,255,255,110.6149,-1,1.5408,0,0,27,0.2222,81.0289,
creature:3787,creature,3787,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,53110,0,255,255,255,110.7644,-1,1.6754,0,0,27,0.2222,80.1023,
creature:3788,creature,3788,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,43546,0,255,255,255,80.799,-1,1.5408,0,0,27,0.2222,75.1724,
creature:3789,creature,3789,Character\NightElf\Male\NightElfMale.m2,Ready,Authored,false,49127,0,255,255,255,59.6873,-1,2.5748,0,0,26.282,0.2222,73.8078,
creature:3790,creature,3790,Character\NightElf\Male\NightElfMale.m2,Ready,Authored,false,48527,0,255,255,255,79.4318,-1,2.5748,0,0,26.282,0.2222,81.3552,
creature:3791,creature,3791,Character\NightElf\Female\NightElfFemale.m2,Ready,Authored,false,34094,0,255,255,255,97.3846,-1,2.2775,0,0,27,0.2222,96.8698,
creature:3792,creature,3792,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,48309,0,255,255,255,69.8867,-1,2.3821,0,0,22.5007,0.2222,80.6405,
creature:3793,creature,3793,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,48709,0,255,255,255,70.9472,-1,2.3821,0,0,22.5007,0.2222,83.7106,
creature:3794,creature,3794,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,53503,0,255,255,255,112.8607,-1,2.3821,0,0,22.5007,0.2222,87.256,
creature:3795,creature,3795,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49087,0,255,255,255,90.3996,-1,2.3821,0,0,22.5007,0.2222,79.6619,
creature:3796,creature,3796,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,54271,0,255,255,255,93.9558,-1,2.3821,0,0,22.5007,0.2222,87.478,
creature:3797,creature,3797,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,45458,0,255,255,255,74.3137,-1,2.2327,0,0,26.282,0.2222,81.3623,
creature:3798,creature,3798,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,47823,0,255,255,255,70.07,-1,2.2327,0,0,26.282,0.2222,82.9329,
creature:3799,creature,3799,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52223,0,255,255,255,95.9219,-1,2.3821,0,0,22.5007,0.2222,97.1091,
creature:3800,creature,3800,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52371,0,255,255,255,101.0998,-1,2.3821,0,0,22.5007,0.2222,81.6592,
creature:3801,creature,3801,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50830,0,255,255,255,90.2428,-1,2.3821,0,0,22.5007,0.2222,81.5963,
creature:3802,creature,3802,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49884,0,255,255,255,91.0163,-1,2.3821,0,0,22.5007,0.2222,79.4363,
creature:3803,creature,3803,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49714,0,255,255,255,109.9212,-1,2.3821,0,0,22.5007,0.2222,85.1668,
creature:3804,creature,3804,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,46698,0,255,255,255,67.2781,-1,2.3821,0,0,22.5007,0.2222,78.8152,
creature:3806,creature,3806,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,47090,0,255,255,255,56.1861,-1,2.2327,0,0,26.282,0.2222,82.5287,
creature:3807,creature,3807,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,47545,0,255,255,255,116.826,-1,2.2327,0,0,26.282,0.2222,87.996,
creature:3808,creature,3808,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,51819,0,255,255,255,78.6068,-1,2.3821,0,0,22.5007,0.2222,78.0616,
creature:3809,creature,3809,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50458,0,255,255,255,91.7325,-1,2.3821,0,0,22.5007,0.2222,86.2061,
creature:3810,creature,3810,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,51025,0,255,255,255,104.2807,-1,2.3821,0,0,22.5007,0.2222,78.7798,
creature:3811,creature,3811,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,48861,0,255,255,255,93.9172,-1,2.3821,0,0,22.5007,0.2222,80.7528,
creature:3812,creature,3812,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50629,0,255,255,255,101.0164,-1,2.3821,0,0,22.5007,0.2222,83.5615,
creature:3813,creature,3813,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,53342,0,255,255,255,98.6673,-1,2.3821,0,0,22.5007,0.2222,80.8113,
creature:3814,creature,3814,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,53111,0,255,255,255,108.9817,-1,2.3821,0,0,22.5007,0.2222,84.1493,
creature:3815,creature,3815,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,54892,0,255,255,255,107.9273,-1,2.3821,0,0,22.5007,0.2222,79.5184,
creature:3816,creature,3816,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,54198,0,255,255,255,99.4629,-1,2.3821,0,0,22.5007,0.2222,86.8161,
creature:3817,creature,3817,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49258,0,255,255,255,71.6347,-1,2.3821,0,0,22.5007,0.2222,79.0037,
creature:3818,creature,3818,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,48625,0,255,255,255,74.903,-1,2.3821,0,0,22.5007,0.2222,104.1412,
creature:3819,creature,3819,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50819,0,255,255,255,104.0838,-1,2.3821,0,0,22.5007,0.2222,87.6111,
creature:3820,creature,3820,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48353,0,255,255,255,119.3525,-1,2.2327,0,0,26.282,0.2222,80.5687,
creature:3821,creature,3821,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52883,0,255,255,255,98.3825,-1,2.3821,0,0,22.5007,0.2222,85.8552,
creature:3822,creature,3822,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50302,0,255,255,255,76.026,-1,2.3821,0,0,22.5007,0.2222,78.3237,
creature:3823,creature,3823,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,49124,0,255,255,255,110.8216,-1,2.3821,0,0,22.5007,0.2222,87.2939,
creature:3824,creature,3824,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52667,0,255,255,255,99.4019,-1,2.3821,0,0,22.5007,0.2222,87.6924,
creature:3826,creature,3826,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,50848,0,255,255,255,101.9458,-1,2.3821,0,0,22.5007,0.2222,84.4932,
creature:3827,creature,3827,Character\Human\Male\HumanMale.m2,Ready,Authored,false,45002,0,255,255,255,97.3003,-1,2.0352,0,0,27,0.2222,78.6044,
creature:3828,creature,3828,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,43638,0,255,255,255,73.2284,-1,1.9362,0,0,27,0.2222,87.9835,
creature:3829,creature,3829,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41752,0,255,255,255,97.2568,-1,2.0352,0,0,27,0.2222,80.5555,
creature:3830,creature,3830,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,42264,0,255,255,255,34.386,-1,1.9362,0,0,27,0.2222,80.9151,
creature:3832,creature,3832,Character\Scourge\Male\ScourgeMale.m2,Ready,Authored,false,43662,0,255,191,255,102.6365,-1,2.3614,0,0,27,0.2222,90.5488,
creature:3833,creature,3833,Character\Human\Male\HumanMale.m2,Ready,Authored,false,42484,0,255,255,255,95.1347,-1,2.0352,0,0,27,0.2222,75.4712,
creature:3834,creature,3834,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,45435,0,255,255,255,52.0668,-1,1.9362,0,0,27,0.2222,3411.1136,
creature:3835,creature,3835,Character\Human\Male\HumanMale.m2,Ready,Authored,false,41291,0,255,255,255,102.858,-1,2.0352,0,0,27,0.2222,73.6448,
creature:3836,creature,3836,Character\Human\Female\HumanFemale.m2,Ready,Authored,false,45079,0,255,255,255,37.3942,-1,1.9362,0,0,27,0.2222,80.583,
creature:3837,creature,3837,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,46242,0,255,255,255,102.2901,-1,1.6754,0,0,27,0.2222,72.1392,
creature:3838,creature,3838,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,42096,0,255,255,255,99.5892,-1,1.5408,0,0,27,0.2222,73.1231,
creature:3839,creature,3839,Character\Dwarf\Male\DwarfMale.m2,Ready,Authored,false,46117,0,255,255,255,124.3709,-1,1.6754,0,0,27,0.2222,70.3529,
creature:3840,creature,3840,Character\Dwarf\Female\DwarfFemale.m2,Ready,Authored,false,43934,0,255,255,255,111.6296,-1,1.5408,0,0,27,0.2222,75.6293,
creature:3841,creature,3841,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48189,0,255,255,255,103.2689,-1,2.2327,0,0,26.282,0.2222,86.0667,
creature:3842,creature,3842,Character\Scourge\Male\ScourgeMale.m2,Ready,Authored,false,47468,0,255,191,255,80.2202,-1,2.3614,0,0,27,0.2222,78.5275,
creature:3843,creature,3843,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,47742,0,255,255,255,73.5887,-1,2.3821,0,0,22.5007,0.2222,84.9744,
creature:3844,creature,3844,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,53584,0,255,255,255,110.1232,-1,2.3821,0,0,22.5007,0.2222,78.8785,
creature:3845,creature,3845,Character\Tauren\Male\TaurenMale.m2,Ready,Authored,false,52229,0,255,255,255,88.5909,-1,2.3821,0,0,22.5007,0.2222,80.2807,
creature:3846,creature,3846,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,54752,0,255,255,255,94.6675,-1,2.5426,0,0,27.7333,0.2222,109.5706,
creature:3847,creature,3847,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53029,0,255,255,255,93.7643,-1,2.5426,0,0,27.7333,0.2222,76.1391,
creature:3848,creature,3848,Character\Tauren\Female\TaurenFemale.m2,Ready,Authored,false,48288,0,255,255,255,107.446,-1,2.2327,0,0,26.282,0.2222,82.8278,
creature:3849,creature,3849,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,53266,0,255,255,255,111.6629,-1,2.5426,0,0,27.7333,0.2222,78.2761,
creature:3850,creature,3850,Character\Orc\Female\OrcFemale.m2,Ready,Authored,false,46839,0,255,255,255,109.751,-1,2.2178,0,0,28.4819,0.2222,76.5653,
creature:3851,creature,3851,Character\Orc\Male\OrcMale.m2,Ready,Authored,false,49784,0,255,255,255,106.8958,-1,2.5426,0,0,27.7333,0.2222,75.991,
